Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kenedy Corona","HOU",8.60795,32.8516,30.1731,6.65461,4.32164,1.35409,0.037551,0.941333,3.93749,3.45666,2.32557,0.0466882,9.461,0.249212,0.0533856,0.0502842,0.22175,1.00224,0.305797,0.220547,0.0707901,0.287992,0.245806,0.281373,0.361507,0.281194,0.642879,0.140959,4.98723,0.288197,-0.032251,0.0185998,2.98836,-1.01441,76.802,-0.0136513,-0.0569501,-0.9267936553806067,0.07588863000273705,0.0264506,999,2.14295,0.467763,2.05549,"sa3009845"
"Jonatan Clase","SEA",15.3618,44.5031,40.3358,8.46255,5.26541,1.96208,0.170326,1.06474,5.4783,3.67402,3.81952,0.01676,13.9796,0.34786,0,0,0.245671,3.08988,0.233945,0.209803,0.0858257,0.314127,0.27322,0.283799,0.346083,0.27845,0.629881,0.13628,7.30397,0.292503,-0.0753331,0.446681,3.94683,-1.47562,78.3283,0.371348,0,-0.7842729091644287,-0.49055495858192444,0.0236535,999,0.82371,2.17124,2.04267,"sa3008787"
"Coco Montes","COL",11.8069,39.5321,36.1158,8.68978,5.47364,2.07542,0.0341197,1.10661,4.60431,4.45836,3.00446,0,11.1863,0.277934,0.0676719,0.0662193,0,0.227108,0.142286,0.240609,0.0760005,0.282966,0.268585,0.303355,0.391886,0.303449,0.695241,0.151277,2.99221,0.317412,0.000764697,-0.0821004,4.32672,-0.49003,73.6111,-0.0813357,0.0608836,-1.3737143576145172,0.24308892711997032,0.0215183,744.760009765625,1.67404,0.490745,2.02908,"21547"
"Michael Perez","BAL",9.11958,32.2236,29.2994,5.64185,3.99444,0.807145,0.0165589,0.823707,2.82745,2.92642,2.67955,0.0317315,8.29871,0.141837,0.0365374,0.0663365,0.531815,0.0332066,0.0243737,0.192559,0.0831549,0.257535,0.322888,0.263182,0.305578,0.253739,0.56876,0.113019,1.61826,0.238363,-0.0449527,-0.0559186,2.19648,-1.72978,59.2184,-0.100871,0.0907236,-1.675474800169468,0.7943947464227676,0.0213142,999,1.71702,-0.921135,2.03558,"12977"
"Jhonkensy Noel","CLE",15.0567,43.1112,39.6979,8.83423,5.39567,1.81881,0.0670087,1.55274,4.28156,5.39515,2.81429,0.0945994,11.7886,0.598983,0,0,0.76211,0.0852713,0.0395204,0.222536,0.0652798,0.273446,0.23873,0.284091,0.38907,0.292178,0.673161,0.166534,2.4007,0.276268,0.0296854,-0.0667715,4.31491,-0.937941,85.6697,-0.0370861,0,-0.7773378677666187,-0.4752119183540344,0.0211592,999,0.421439,1.13701,1.98854,"sa3005579"
"Jonah Bride","MIA",19.9072,70.7121,61.042,13.9656,9.96265,2.97401,0.0558248,0.973078,7.41456,6.31039,7.53761,0.0137993,13.8843,1.36244,0.494297,0.27575,1.58101,0.243026,0.124786,0.228786,0.106596,0.19635,0.542886,0.324628,0.327159,0.294708,0.651787,0.0983731,2.60457,0.278337,-0.0574754,-0.149297,7.22597,-1.38989,82.2506,-0.206773,0.109629,-1.7616458535194397,-0.4609025940299034,0.0185301,999,2.48323,0.0589752,1.90622,"24703"
"Grae Kessinger","HOU",24.1251,73.1543,65.1934,13.576,9.51123,2.51745,0.056633,1.49072,8.3139,7.07467,6.93505,0.0298875,19.7411,0.841228,0.0995095,0.0851162,0.754016,1.07008,0.396863,0.208242,0.0948004,0.269856,0.3513,0.292221,0.317194,0.274066,0.609414,0.108951,4.02765,0.274286,-0.0471823,-0.0864639,6.22144,-2.69198,71.8613,-0.133646,-0.355202,-2.6001195460557938,0.2652997076511383,0.0150234,999,3.0734,0.781031,1.84338,"25813"
"Kyle McCann","OAK",6.13858,22.883,20.9003,3.88338,2.25852,0.802143,0.017286,0.805431,2.05007,2.09518,1.78813,0.00492376,8.74614,0.122211,0.0372387,0.0350624,0.170124,0.0324177,0.0176893,0.185804,0.0781425,0.382211,0.204448,0.253577,0.341448,0.260992,0.595025,0.155644,1.93646,0.270327,-0.00485548,-0.0330664,1.69764,-1.09052,66.5851,-0.0379219,-0.153217,-0.9541111141443253,0.32043910026550293,0.0143391,999,1.9383,-0.767307,2.07816,"sa1159677"
"Chris Owings",,8.36667,22.3106,20.218,4.23562,2.71502,0.953456,0.114007,0.453142,2.76899,2.41662,1.80442,0.0522428,8.15841,0.167967,0.00735975,0.112894,0.711125,0.314002,0.0664367,0.209498,0.080877,0.365674,0.221172,0.279669,0.335173,0.271399,0.614842,0.125675,5.57278,0.325689,0.00095557,-0.00095557,1.848,-0.870412,68.1606,-7.82981e-12,0,-0.8655892014581777,0.24592816829681396,0.0138894,999,7.39268,0.120178,2.08501,"10030"
"Julio Carreras","COL",16.3868,66.094,61.0457,15.0489,10.6409,3.3066,0.236527,0.864928,7.52886,6.40786,4.04375,0.0269987,16.0415,0.431437,0.242036,0.331164,1.05726,1.09122,0.206591,0.24652,0.0611817,0.242708,0.25208,0.296887,0.35094,0.284724,0.647827,0.104421,4.90753,0.319595,-0.0737715,0.0147831,6.20603,-1.84714,61.0579,-0.0589885,0.334672,-3.247587338089943,1.0933203995227814,0.00965487,999,3.96711,0.00491414,1.96016,"sa3005598"
"Luke Williams","ATL",20.8329,44.5458,41.1194,8.85811,6.06893,1.83883,0.108289,0.842059,5.47804,2.96145,3.15751,0.058259,12.6809,0.268961,0,0,0.253296,3.77307,0.285663,0.215424,0.0708822,0.284672,0.248996,0.275774,0.326846,0.266425,0.60262,0.111422,7.45064,0.290475,-0.398336,0.561328,3.50576,-1.92189,62.3287,0.162992,0,-1.9159189760684967,0.49102553725242615,0.00920273,999,1.00781,-0.373792,2.07775,"19931"
"Yasiel Puig",,16.839,70.6369,63.9073,15.1601,10.0455,3.07411,0.0518664,1.98866,8.25079,8.06495,5.29736,0.0365122,17.7189,0.969903,0.35512,0.107193,1.03112,1.17357,0.260086,0.23722,0.0749942,0.250845,0.298967,0.303806,0.3803,0.299618,0.684106,0.14308,4.21701,0.295623,-0.153363,-0.000473199,7.50632,-1.10037,87.3932,-0.153837,-0.298995,-1.2389406114816666,-1.0785789489746094,0.00851215,999,0.873026,0.916856,1.89772,"14225"
"Pedro León","HOU",5.59432,20.5802,18.5592,3.68037,2.21901,0.836282,0.0214991,0.603583,2.1286,1.95122,1.77511,0.0136106,6.92005,0.180268,0.0337687,0.0318069,0.132461,0.884238,0.125216,0.198304,0.0862533,0.336248,0.256517,0.274267,0.343247,0.272638,0.617514,0.144943,5.33488,0.277955,-0.112026,0.0919371,1.72585,-0.781726,70.8718,-0.0200892,0.0331951,-0.7383735254406929,0.11952725052833557,0.00801566,999,2.86209,1.05727,2.11139,"sa3014838"
"Joey Votto",,79.645,319.524,276.664,59.1439,33.8681,12.1916,0.796286,12.2879,33.4716,39.6499,36.7598,0.574243,87.9849,4.67815,1.2408,0.181537,4.65745,0.131309,0.213425,0.213775,0.115045,0.275362,0.417796,0.314965,0.396842,0.31216,0.711807,0.183067,2.08061,0.263781,-0.914846,-0.639638,37.2829,-1.64928,95.9414,-1.55448,-0.9555,-3.134684681892395,-7.668221831321716,0.0066286,689.9600219726562,1.95682,-0.817685,0.673416,"4314"
"Conner Capel","CIN",14.083,38.123,33.824,8.08761,5.62872,1.47518,0.0996318,0.884077,3.96965,3.1641,3.68605,0.0116197,9.51093,0.254709,0.358167,0,0.782157,1.51397,0.233491,0.239108,0.0966884,0.249481,0.387559,0.315515,0.367025,0.301022,0.68254,0.127917,5.33062,0.302832,-0.100128,0.130597,4.09567,-0.549393,81.8242,0.0304687,0,-0.8279511481523514,-0.4202265739440918,0.00501056,999,0.885529,1.51852,2.08796,"19983"
"Aaron Schunk","COL",8.38904,31.6091,29.5869,7.17291,4.53264,1.57488,0.0642376,1.00115,3.57952,3.56587,1.78552,0.0539517,8.35954,0.136999,0.0513234,0.0483339,0.217577,0.489754,0.0984306,0.242435,0.0564876,0.264466,0.213591,0.288188,0.40152,0.297417,0.689708,0.159084,4.37454,0.304364,-0.0580312,0.00708337,3.3012,-0.550178,69.567,-0.0509478,0.0857851,-1.2426680885255337,0.2152455523610115,0.00490084,999,1.52856,-0.556391,2.07364,"sa3009957"
"Jimmy Herron","COL",6.03109,24.3586,22.0004,5.39281,3.56056,1.27799,0.0453593,0.5089,3.14166,2.80982,2.09513,0.0235706,5.46071,0.18595,0.0397233,0.0374004,0.463549,0.533215,0.122167,0.245123,0.0860119,0.22418,0.383674,0.315522,0.37673,0.304535,0.692253,0.131607,4.93419,0.303905,-0.00172991,0.0102501,2.68799,-0.279969,74.3393,0.00852018,0.0726883,-0.7658352935686707,-0.020384125411510468,0.00432855,999,2.50125,-0.0746665,2.10182,"sa3008183"
"Matt Carpenter","STL",49.729,177.053,149.123,31.2089,17.198,7.34288,0.506181,6.16185,19.5651,21.6531,23.3044,0.191395,49.5635,2.7186,1.62341,0.283784,1.90626,0.867211,0.320019,0.209283,0.131624,0.279936,0.470192,0.323766,0.389274,0.314376,0.71304,0.179991,3.16274,0.263595,-0.442901,-0.293179,20.9849,-0.588037,97.4518,-0.73608,0.352879,-1.2858420014381409,-4.6993237137794495,0.00376144,750.6699829101562,4.70436,0.982787,1.26712,"8090"
"Travis Blankenhorn","WSN",12.3729,34.6342,31.5041,7.0657,4.25272,1.69654,0.0730911,1.04336,3.79038,3.92546,2.77918,0.0255851,8.95183,0.350896,0,0,0.523945,0.170245,0.025021,0.224279,0.0802439,0.258468,0.31046,0.294385,0.382124,0.295877,0.676509,0.157846,3.28581,0.279993,-0.0147251,-0.0332,3.57287,-0.647107,83.099,-0.0479251,0,-0.7730894796550274,-0.38177016377449036,0.00246723,999,0.564018,1.96673,2.03555,"18395"
"Jahmai Jones","MIL",8.74268,27.8319,24.6364,5.4852,3.48185,1.34,0.047561,0.615786,3.29796,2.50121,2.9882,0.00564241,7.98751,0.146485,0.0366032,0.0242357,0.437345,0.65097,0.0850592,0.222646,0.107366,0.286991,0.37411,0.309982,0.355883,0.296026,0.665866,0.133237,4.93745,0.303019,-0.0937156,0.0433547,2.87458,-0.51657,83.3574,-0.050361,-0.452003,-0.6241888925433159,-0.3170855939388275,0.000663001,999,4.12567,1.21214,2.08483,"18872"
"Johnathan Rodriguez","CLE",8.24397,32.4643,29.9359,7.06093,4.47867,1.57966,0.0457423,0.956854,3.48769,4.12021,2.27761,0.0596697,10.1173,0.147848,0.0530479,0.0499579,0.639119,0.0578099,0.0338628,0.235868,0.0701574,0.311644,0.225121,0.29266,0.387583,0.295398,0.680243,0.151714,2.51791,0.322715,0.00584981,-0.0554682,3.33609,-0.619497,87.9012,-0.0496184,0.00276166,-0.5202487148344517,-0.5824581405613571,0.0000296259,999,2.02739,-0.370181,2.05035,"sa3004147"
"Sandy León","KCR",13.8293,41.8454,37.4731,7.38298,5.20654,1.48782,0.0208417,0.667775,4.02053,3.26922,3.66534,0.0100548,12.5794,0.248979,0.0708297,0.387174,1.0106,0.0492118,0.0331317,0.197021,0.0875923,0.300616,0.291377,0.272498,0.291297,0.254316,0.563795,0.0942763,2.00259,0.276383,-0.129812,-0.0743417,2.87239,-2.22623,56.5171,-0.204154,-0.0849823,-2.4213405400514603,0.9820923507213593,-0.00157329,999,1.87302,-0.518926,1.99533,"5273"
"Brian Serven","TOR",8.40947,28.1072,26.1845,5.0186,3.5853,0.742708,0.0161638,0.674428,2.4141,2.49688,1.62389,0.0010792,8.31445,0.168416,0.0520169,0.0783685,0.502113,0.0283919,0.0212777,0.191663,0.0577747,0.295812,0.195309,0.242996,0.298532,0.239636,0.541528,0.106869,1.78254,0.25187,-0.0113286,-0.0447293,1.5867,-1.838,48.5401,-0.0560579,0.139848,-1.7891402654349804,0.7887269109487534,-0.00453175,999,2.09281,-0.667029,2.0565,"19422"
"Graham Pauley","SDP",21.8797,86.4246,78.5759,19.4673,12.4019,4.14971,0.398739,2.51701,10.3823,10.0209,6.42784,0.0812,18.3733,0.824909,0.357981,0.237986,1.19323,1.39782,0.360831,0.247752,0.0743751,0.212594,0.349846,0.310026,0.406811,0.311151,0.716837,0.159059,4.87599,0.292028,-0.0498961,-0.0235508,10.0118,-0.518492,95.254,-0.0734469,-0.0513458,-0.5732555091381073,-2.414898134768009,-0.00480783,999,1.22393,-0.107252,1.85038,"sa3019858"
"José Iglesias","NYM",8.97673,35.8145,33.9307,8.64951,6.44942,2.00197,0.0406271,0.157486,3.42396,3.07715,1.52248,0.00510368,5.6881,0.244696,0.0835088,0.0331157,0.828959,0.163698,0.0697447,0.254917,0.0425101,0.158821,0.26766,0.29112,0.330237,0.273778,0.621357,0.0753206,2.90627,0.301471,-0.0257905,-0.0599687,3.03731,-1.32648,69.7822,-0.0857592,-0.139763,-1.4044969528913498,0.13729649782180786,-0.00487459,999,2.52202,-0.24938,2.09149,"10231"
"Trayce Thompson","NYM",28.6117,98.2049,85.9084,16.8716,10.2135,2.54796,0.0856814,4.02442,10.2064,11.7513,11.1707,0.0784678,39.2655,0.692871,0.358662,0.0743397,1.13111,0.988288,0.151948,0.19639,0.113749,0.399833,0.28449,0.292825,0.368581,0.29173,0.661406,0.17219,3.29403,0.29893,-0.0912289,-0.0359781,9.79254,-2.17315,82.0172,-0.127207,0.206659,-2.2791285514831543,-1.1179563701152802,-0.00562532,999,5.28198,1.62066,1.66533,"9952"
"Canaan Smith-Njigba","PIT",18.6844,63.3167,56.0828,12.5357,8.59003,2.76327,0.0768392,1.10558,6.63144,5.95031,6.16814,0.082239,18.7963,0.570052,0.450446,0.0452723,1.05716,1.99156,0.241611,0.223522,0.0974173,0.296862,0.328157,0.304623,0.334673,0.284909,0.639296,0.111152,4.86009,0.312032,-0.234795,0.17886,5.95498,-1.75979,82.8053,-0.0559345,0.0174302,-1.3604417368769646,-0.847586277872324,-0.00566282,999,4.27153,0.126481,1.95883,"23264"
"Bubba Thompson","CIN",15.3595,41.9807,38.8112,9.06616,7.12789,1.39806,0.124588,0.415623,5.54448,3.69778,2.43398,0.0274077,12.2738,0.295777,0.163326,0.276428,0.452509,2.40039,0.515385,0.233596,0.0579785,0.292367,0.198307,0.282847,0.308165,0.262672,0.591012,0.0745688,6.8215,0.329104,0.0171172,0.186802,3.17303,-1.94207,64.4038,0.20392,-0.144737,-1.5866283029317856,0.0922916978597641,-0.00678145,750.0900268554688,2.84506,-0.743742,2.06082,"22261"
"Trey Cabbage","HOU",14.6048,48.5604,44.4873,9.62452,5.5681,2.00433,0.0968118,1.95528,5.68432,5.95658,3.48338,0.0470197,19.3426,0.304424,0.225972,0.05937,0.858956,1.69742,0.216827,0.216343,0.0717328,0.398321,0.180088,0.276537,0.397604,0.290787,0.67414,0.181261,5.76769,0.327531,-0.155228,0.176241,4.8042,-1.11261,83.451,0.0210131,0.0389996,-0.9419022798538208,-0.7874016612768173,-0.00791972,707.6199951171875,5.6056,2.02881,1.97212,"21078"
"Charlie Blackmon","COL",107.012,465.532,415.486,113.011,76.493,22.3903,3.97145,10.1566,58.6201,50.3856,36.549,0.899983,74.7636,8.55315,3.25631,1.68765,7.85021,3.78818,1.11098,0.271998,0.0785102,0.160598,0.48886,0.340877,0.418341,0.330406,0.759217,0.146342,4.75143,0.308113,-0.637878,-0.641255,61.374,4.65165,91.6826,-1.27913,-0.627498,-6.075983762741089,-9.871126890182495,-0.00913631,436.3800048828125,2.6696,1.07195,0.808534,"7859"
"Luken Baker","STL",22.5499,83.9064,75.5904,17.4031,9.709,4.15173,0.0456082,3.49678,9.65242,11.2289,7.52729,0.0801148,22.8208,0.407659,0.311977,0.069057,1.03224,0.0659939,0.0195966,0.230229,0.0897106,0.271979,0.329843,0.302229,0.425139,0.313886,0.727368,0.19491,1.70218,0.280456,-0.0919106,-0.130404,9.91072,-0.312788,97.1181,-0.222315,0,-0.5169639736413956,-2.435946464538574,-0.00983561,711.9099731445312,4.62091,0.357397,1.77145,"21497"
"Ji Man Choi",,61.2584,229.91,198.837,44.618,26.6437,9.74417,0.162541,8.06758,24.7115,27.3605,26.9871,0.709221,65.9445,1.89565,2.02593,0.164518,3.55886,0.0967414,0.183647,0.224395,0.117381,0.286827,0.40924,0.319923,0.396758,0.313137,0.71668,0.172362,1.62377,0.288137,-0.283461,-0.480539,27.0132,-1.00004,96.6078,-0.764,-0.555653,-1.7143412232398987,-6.227728068828583,-0.0120791,999,4.24158,-0.696093,1.08467,"5452"
"Jake Bauers","MIL",67.144,241.339,211.015,46.5459,26.9805,9.93132,0.386346,9.24774,26.6515,26.4052,27.0494,0.33369,73.6347,1.30252,1.60515,0.366718,2.7946,3.92018,1.45871,0.220581,0.11208,0.305109,0.367346,0.310815,0.402782,0.311006,0.713596,0.182201,3.82051,0.287488,-0.217243,-0.255424,27.9289,-1.47692,93.3995,-0.472668,-0.715595,-2.44609272480011,-5.8964614272117615,-0.0122464,624.8900146484375,3.90439,0.679221,1.13378,"15194"
"Ehire Adrianza",,14.4288,44.1062,39.4415,8.71197,5.89124,1.90972,0.180743,0.730274,4.396,3.92748,3.82265,0.0228736,10.0646,0.511177,0.241584,0.0892756,0.66572,0.173931,0.116351,0.220884,0.0866692,0.228191,0.379809,0.296382,0.334014,0.280424,0.630396,0.11313,3.38378,0.276297,-0.00852692,-0.092932,3.98392,-1.39016,74.3113,-0.101459,-0.513886,-1.4820863381028175,-0.14277508854866028,-0.0124134,999,1.47267,-0.393168,2.00987,"8418"
"Miguel Sanó","LAA",29.5868,125.167,110.565,23.6683,12.1861,4.73634,0.0914861,6.65436,16.1093,17.2235,13.0907,0.118107,43.72,0.709105,0.683759,0.117529,1.61799,0.49015,0.173237,0.214066,0.104586,0.349295,0.299422,0.299627,0.439113,0.317516,0.73874,0.225047,2.794,0.27949,-0.101139,-0.174404,15.1615,-0.0892743,99.2048,-0.275543,-1.40619,-0.39480090886354446,-3.993512749671936,-0.0135288,744.1799926757812,5.78909,-0.0541761,1.47833,"12164"
"Jonathan Davis","MIA",26.2482,87.715,76.8285,17.1786,11.8917,3.33014,0.641361,1.31544,10.6938,7.10343,7.9425,0.0118863,23.3452,1.60847,0.677917,0.657609,1.17401,2.85977,0.910275,0.223597,0.090549,0.266149,0.34022,0.307034,0.335003,0.286814,0.642037,0.111406,6.33482,0.300179,-0.011815,0.02262,8.38846,-2.2991,76.9592,0.0108051,-0.342738,-2.492943829856813,-0.6465358734130859,-0.0151576,999,1.92875,-1.72756,1.8639,"15104"
"Lazaro Armenteros","OAK",6.94978,27.4282,24.3048,4.84802,3.16251,0.889449,0.0362741,0.759786,3.00677,2.54995,2.53009,0.0186171,11.0139,0.507232,0.0443334,0.0417511,0.159247,0.718286,0.164573,0.199467,0.092244,0.401552,0.229719,0.287928,0.33283,0.277438,0.620758,0.133363,4.95923,0.325095,-0.0661648,0.0265676,2.40946,-0.93251,77.9841,-0.0395972,0,-0.7631440125405788,-0.32174915075302124,-0.0152564,999,1.73913,-0.49017,2.07082,"sa969091"
"Elehuris Montero","COL",107.715,430.462,392.489,99.5238,59.7388,20.4758,1.43394,17.8753,54.7074,59.4064,28.053,0.101408,123.581,6.31041,3.17347,0.436859,6.72364,0.95166,0.506037,0.253571,0.0651694,0.28709,0.227,0.311347,0.449678,0.326325,0.761025,0.196107,3.07876,0.321191,0.00244135,-0.747542,55.2917,2.84238,88.9469,-0.745101,-0.406494,-6.639451861381531,-8.176662057638168,-0.0154611,413.8399963378906,4.45095,-0.370616,0.397786,"20543"
"Yonny Hernández","MIL",9.52072,21.9525,18.838,4.1237,3.3734,0.662563,0.0635216,0.0242119,2.46817,1.17311,2.14625,0.013779,5.11501,0.345607,0.264667,0.357923,0.31959,0.741234,0.348933,0.218903,0.0977681,0.233003,0.419599,0.306353,0.264674,0.263397,0.571027,0.0457713,5.31838,0.293586,0.105693,-0.0441164,1.67244,-1.00234,61.483,0.061577,0,-0.9859242290258408,0.08066024631261826,-0.0157141,999,0.561301,-0.424761,2.12885,"19432"
"Brennen Davis","CHC",8.04925,31.6699,28.2682,6.08699,4.1159,1.2776,0.0306364,0.662849,3.07529,3.19707,2.33527,0.00490288,8.8387,0.966868,0.051283,0.0483037,0.662214,0.217903,0.0834662,0.21533,0.0737377,0.279088,0.264209,0.296921,0.333039,0.28218,0.62996,0.117709,3.14436,0.288243,0.00718834,-0.0487679,2.9068,-0.952,75.5083,-0.0415795,0.0909884,-0.9867335371673107,-0.2581070438027382,-0.0167039,999,2.19477,-0.509,2.05621,"sa3007876"
"Nathan Martorella","SDP",8.67658,32.949,29.6437,6.81287,4.26522,1.48614,0.0226397,1.03887,3.49099,3.40172,3.04202,0.0166651,7.25355,0.158546,0.0539246,0.0507867,0.787125,0.0792981,0.0389447,0.229825,0.0923254,0.220145,0.419384,0.304377,0.386622,0.30262,0.690999,0.156797,2.24528,0.269748,-0.000743036,-0.0579745,3.58352,-0.43112,89.4395,-0.0587175,0.0148556,-0.48271455988287926,-0.8194309268146753,-0.0180797,999,1.26231,-0.798577,2.05589,"sa3019978"
"Alfonso Rivas","STL",27.5892,95.5522,84.2985,20.0012,13.5946,4.71017,0.193773,1.50267,10.9456,8.81262,9.58513,0.0707672,26.2063,0.935908,0.466178,0.266445,1.37821,0.955284,0.200334,0.237266,0.100313,0.274261,0.365757,0.320323,0.351216,0.29903,0.671539,0.113949,3.92989,0.324218,-0.0580805,-0.0787685,10.1073,-1.53515,86.9926,-0.136849,-0.0980525,-1.6513444036245346,-1.8010914325714111,-0.0201431,750.1599731445312,5.35282,1.91398,1.81807,"21560"
"Darin Ruf",,17.6211,62.9661,54.6256,12.2377,7.73541,2.49846,0.0482501,1.95554,7.25347,6.96733,7.36017,0.0265054,17.937,0.666167,0.280784,0.0333922,0.874974,0.190512,0.0550256,0.224028,0.116891,0.284868,0.410334,0.321995,0.378929,0.310243,0.700924,0.154901,2.53525,0.293659,-0.072987,-0.106365,7.24682,-0.425237,94.6351,-0.179352,-0.0148923,-0.590976819396019,-1.7630149442702532,-0.0211451,999,2.38623,0.632341,1.89448,"9929"
"TJ Hopkins","DET",10.6144,31.7564,28.9324,6.66117,4.55387,1.14521,0.0630135,0.899079,3.39635,3.2791,2.55238,0.0264063,9.47454,0.191195,0.043399,0.0371151,0.663823,0.221005,0.0435489,0.230233,0.0803736,0.29835,0.269394,0.296499,0.367396,0.291569,0.663895,0.137164,3.43153,0.309754,-0.0335955,-0.0302044,3.16236,-0.706978,81.9074,-0.0637999,-0.0459124,-0.7639124915003777,-0.537319652736187,-0.0220337,999,2.15813,-0.243849,2.06366,"25482"
"Clint Frazier",,28.5512,73.591,64.5344,13.2032,8.47365,2.6424,0.260552,1.82663,7.80533,5.88962,8.16645,0.00324365,22.6029,0.890159,0,0,1.0332,2.12224,0.224108,0.204592,0.110971,0.307142,0.361302,0.302481,0.338527,0.287567,0.641008,0.133935,5.51309,0.283671,-0.244033,0.194809,7.08374,-1.88289,79.18,-0.0492239,0,-1.9162093214690685,-0.8111880421638489,-0.0223393,999,1.33789,-0.612631,1.88969,"15983"
"Irving Lopez",,19.9162,52.5339,47.0803,10.0488,6.62282,2.24577,0.125929,1.05431,4.866,4.61901,3.65185,0.0216275,13.4059,0.863947,0.937839,0,0.829292,0.070208,0.040444,0.21344,0.0695141,0.255185,0.272407,0.277242,0.333672,0.268548,0.610914,0.120232,2.42973,0.268029,0.0341901,-0.0886867,4.22705,-2.1739,66.2177,-0.0544966,0,-2.217042539268732,0.19302591681480408,-0.0236281,999,0.355724,1.39502,1.96472,"20463"
"Luis Liberato","ATL",8.67691,24.2439,22.1553,4.60353,2.73362,0.976586,0.0653552,0.827972,2.74108,1.93798,2.02029,0.0136574,7.55178,0.0683051,0,0,0.172705,0.236356,0.0509175,0.207784,0.0833317,0.311491,0.267525,0.276033,0.369877,0.282087,0.64591,0.162092,4.20193,0.274076,0.024321,-0.0112705,2.22334,-0.730646,72.8279,0.0130506,0,-0.8030511792749166,-0.2672390341758728,-0.0243878,999,0.435737,1.93929,2.08669,"17307"
"Justin Foscue","TEX",22.6925,93.0682,81.9423,19.1677,12.166,4.69662,0.115092,2.18997,11.2374,9.72412,8.51733,0.0349818,16.2269,1.65781,0.809589,0.141222,1.17273,1.28188,0.493042,0.233917,0.091517,0.174355,0.524888,0.315762,0.37422,0.304164,0.689982,0.140303,3.94298,0.263896,-0.0439443,-0.123598,10.2414,-1.09841,89.4526,-0.167542,-0.187156,-1.3437429666519165,-2.0654630213975906,-0.0246434,999,5.59554,1.31354,1.79581,"sa3014527"
"José Azocar","SDP",92.9088,290.773,268.754,64.0225,46.051,11.8422,1.76077,4.36847,31.7398,24.2185,13.364,0.0915853,70.0771,2.52288,1.51281,4.61884,4.66306,14.169,4.17478,0.238219,0.0459603,0.241003,0.190704,0.279253,0.344149,0.272513,0.623402,0.10593,6.54606,0.304635,-0.300453,0.595189,24.3539,-11.075,68.9199,0.294736,0.304344,-10.71742433309555,0.5478153377771378,-0.0277499,706.3099975585938,4.61509,-0.95467,1.49821,"18821"
"Oscar Gonzalez","NYY",35.6906,125.025,118.814,30.5724,21.4081,6.11455,0.33922,2.71055,12.9963,14.1109,4.54402,0.197916,29.0751,0.870445,0.796816,0,2.38692,0.067409,0.0900481,0.257313,0.0363448,0.232553,0.156286,0.287837,0.382926,0.289354,0.670763,0.125613,2.27959,0.317242,0.0598484,-0.229672,12.2202,-3.01339,80.3977,-0.169823,0,-3.1561834812164307,-1.3781466484069824,-0.0280498,750.5800170898438,1.55151,-0.671582,1.7378,"20970"
"Darick Hall","PHI",16.0334,61.7811,56.3842,12.8747,8.00875,2.55389,0.0403566,2.27172,6.75802,8.03116,4.83837,0.0702401,17.2228,0.440853,0.0760348,0.0416815,1.21768,0.0487518,0.0298662,0.228339,0.0783147,0.278771,0.280929,0.294041,0.395936,0.299967,0.689977,0.167596,1.95729,0.286833,-0.0271142,-0.1047,6.58319,-0.944484,85.6989,-0.131814,0.237185,-1.226381853222847,-1.164913386106491,-0.0286288,749.8200073242188,4.41505,1.25984,1.89034,"19717"
